u,y,fitness,correlation,n,m,k,threshold,theta,fitScale,thrScale,valid
FIC306_PV,QI102_Qs,0.8718873117098833,-0.8912,2,1,0,0.068224869113158,"+0.7842541268173290,+0.1699251672184008,-0.0943849723229513,+0.0761102421185379,+0.191306295432252",1.0,1.1,1
FIC306_PV,QI105_Qs,0.8148744695735949,-0.9287,1,1,0,0.7847787134029517,"+0.8996480638544071,-1.0636594451541119,+0.6475196645453840,+5.041970481354871",1.0,1.1,1
FIC306_PV,QI302_Qs,0.8817376245209907,-0.9148,2,1,0,0.0873996168427259,"+0.7844761367923431,+0.1676326556530097,-0.1210357714489666,+0.0966808208572374,+0.253989268408942",1.0,1.1,1
FIC306_PV,QIC101_MV,0.8383922528290297,0.717,1,1,0,2.960807380275304,"+0.8966436861763711,-3.7275867417821367,+0.9154434725437546,+31.702523740336825",1.0,1.1,1
FIC306_SV,C03_MV,0.9128028313017482,-0.8932,2,0,0,0.5933150394134835,"+1.1059564813190876,-0.1570929448121782,-0.6647187065927951,+10.244460140209160",1.0,1.1,1
FIC306_SV,C05_MV,0.8369569995187109,-0.9002,1,1,0,3.3793310667076835,"+0.8968564375381813,-3.2705678208708453,+0.4758130228739486,+31.525083050801679",1.0,1.1,1
FIC306_SV,FI107_F,0.9005334226090079,-0.8929,0,1,0,0.5150587746132649,"+1.6438619817597686,+0.6841795631370283,-0.841898997976353",1.0,1.1,1
FIC306_SV,FI202_F,0.8535739244128815,0.9926,0,1,0,0.6953257761790097,"+1.5797775700255845,+0.6146418031739669,+1.153838341116888",1.0,1.1,1
FIC306_SV,FIC101_SV,0.8370714137528719,-0.902,1,1,0,0.0664725919962181,"+0.8963897361374503,-0.0653875724270505,+0.0091779377101348,+0.633943044247156",1.0,1.1,1
FIC306_SV,FIC102_SV,0.8914738922178498,-0.9314,1,1,0,0.6755517339036016,"+0.9287039733444070,-0.5102180500160036,+0.2796262807487534,+2.717782392955844",1.0,1.1,1
FIC306_SV,FIC103_MV,0.91323405967553,-0.9387,2,0,0,0.5777729469864327,"+1.1052410778774395,-0.1564727951688569,-0.6664097564386954,+10.267868669095051",1.0,1.1,1
FIC306_SV,FIC103_PV,0.8917265908688203,-0.8997,1,1,0,0.1263997377279293,"+0.9288991886964637,-0.0963672905446543,+0.0532369397288068,+0.508317001059590",1.0,1.1,1
FIC306_SV,FIC103_SV,0.8917544073901355,-0.9388,1,1,0,0.1262124954773309,"+0.9289364693479156,-0.0964761530936490,+0.0533668887401012,+0.508064993255078",1.0,1.1,1
FIC306_SV,FIC305_PV,0.927279780449084,-0.9095,1,0,0,0.1583305339396111,"+0.1038424501137505,+1.1173352343066447,+0.027903023110237",1.0,1.1,1
FIC306_SV,FIC306_PV,0.948577227562326,0.9957,2,0,0,0.096345530035498,"+0.0766003705964879,+0.0056363326889849,+0.9155036226106561,+0.022066272075114",1.0,1.1,1
FIC306_SV,PIC101_MV,0.9131690948504656,-0.8023,2,0,0,0.5951501736604321,"+1.1038395768581901,-0.1551973107448776,-0.6679277531629264,+10.291963665925433",1.0,1.1,1
FIC306_SV,QI102_Qs,0.8628200817433578,-0.8883,2,1,0,0.0840197661805806,"+0.8027336553175929,+0.1502948221626823,-0.0774608775957254,+0.0589438733346584,+0.194026754317003",1.0,1.1,1
FIC306_SV,QI105_Qs,0.8106285488298682,-0.9263,2,1,0,0.9107585458616518,"+0.7852723442832045,+0.1012233190288518,-0.9471784456083651,+0.4757698928329507,+5.709588029637162",1.0,1.1,1
FIC306_SV,QI302_Qs,0.8715741723792179,-0.9122,2,1,0,0.1075032865218135,"+0.8039543242115608,+0.1470658617775494,-0.0993255079500153,+0.0746984136186061,+0.257055293112681",1.0,1.1,1
FIC306_SV,QIC101_MV,0.8372047427993085,0.7133,1,1,0,3.3456232159675605,"+0.8964242235740117,-3.2916595967154141,+0.4831130772857963,+31.676860673387363",1.0,1.1,1
FIC401_PV,FIC401_SV,0.943227220823786,0.8946,0,1,0,0.0557010487674542,"+0.8650646261214157,+0.1353026526146409,-0.002388181556055",1.0,1.1,1
FIC402_MV,FIC402_PV,0.982688894624182,0.9428,2,1,0,0.0280018387617345,"+0.0123222003099916,-0.0237989595066214,+0.0524981934256612,+0.0048262053108259,+0.097259591567940",1.0,1.1,1
FIC402_MV,FIC402_SV,0.9826229976529168,0.9997,2,1,0,0.0281080240706712,"+0.0137283334028446,-0.0234686064307329,+0.0525309919555609,+0.0046973248155914,+0.096946921252850",1.0,1.1,1
FIC402_MV,LIC402_PV,0.7957002644218941,0.9178,1,1,0,0.7939463804508371,"-0.2016947252222088,+0.7359513738490691,-0.7370786404574076,+60.158998303262215",1.0,1.1,1
FIC402_MV,QI404_Q,0.7044907131110695,0.9272,2,0,2,61.3026637374652,"+1.2028599041626569,-0.2260637203758741,-0.3476502813808091,+35.817416798325879",1.0,1.1,1
FIC402_MV,QI404_Qs,0.7027585979973205,-0.7854,2,0,1,70.30419169839736,"+1.1970645578554964,-0.2192881436219460,-0.3291720049640788,+34.057816409717425",1.0,1.1,1
FIC402_PV,QI404_Q,0.7049642549885912,0.9276,2,0,2,61.352324041304094,"+1.2012059429160318,-0.2242487841006424,-6.0829529600465673,+36.121732286910948",1.0,1.1,1
FIC402_PV,QI404_Qs,0.7046118219736206,-0.7854,2,1,2,69.49771977057492,"+1.2092762553345549,-0.2317137308172472,+10.3135267590776980,-16.0258510760369468,+34.355905553995448",1.0,1.1,1
FIC402_SV,FIC402_PV,0.998874813344112,0.9997,2,0,0,0.0045781834817659,"+0.0010605106502319,-0.0004808695510453,+0.9993774156596071,+0.000156795214454",1.0,1.1,1
FIC402_SV,QI404_Qs,0.704562965736597,0.9276,2,1,2,69.50945654733083,"+1.2092945669887167,-0.2317248538484210,+10.3053502070227321,-16.0152447213864697,+34.342646724049103",1.0,1.1,1
FIC404_MV,ALARM_TOTAL,0.7093519489139701,1.0,2,0,0,47.140745676814944,"+1.8854821038636180,-0.8857249552009915,-0.0557251220689755,+5.255834595357598",1.0,1.1,1
FIC404_PV,ALARM_TOTAL,0.9160439325821128,-0.857,2,1,2,47.51403612158032,"+1.8348557231505151,-0.8350380654673120,-0.9979275316283938,-0.6293490873729168,+12.994856442732302",1.0,1.1,1
FIC404_PV,FIC201_PV,0.7779744259570083,0.9361,1,1,0,0.633575226503288,"+0.9109279450121193,+0.4502686513754534,-0.2957417659376451,-0.426516103137980",1.0,1.1,1
FIC404_PV,FIC201_SV,0.7779725849414019,0.9476,1,1,0,0.6320264367670209,"+0.9109177205621598,+0.4504191967710664,-0.2958810058267606,-0.426518539493183",1.0,1.1,1
FIC404_PV,LIC401_PV,0.7636249951250786,0.9361,2,1,0,1.7876943837350003,"-0.3926216342490756,+0.1398168447429382,+7.5409490769754921,-7.6035358919443192,+63.068409029871766",1.0,1.1,1
FIC404_SV,FIC201_PV,0.7780475180270856,0.9361,1,1,0,0.6334122002902033,"+0.9108667718062136,+0.4503149970875798,-0.2956722827289499,-0.426876524528421",1.0,1.1,1
FIC404_SV,FIC201_SV,0.7780456940419078,0.9476,1,1,0,0.6318633220820012,"+0.9108565514853864,+0.4504657069530986,-0.2958116880854523,-0.426878983033850",1.0,1.1,1
FIC404_SV,FIC404_PV,0.9998891472251354,0.8778,2,1,0,0.0005809306805434,"-0.1791744039939744,-0.0001380354123393,+0.9995441120520301,+0.1797740748597789,-0.000038363260737",1.0,1.1,1
FIC404_SV,LIC401_PV,0.7639304872468702,0.9361,2,1,0,1.7836218669321928,"-0.3918115107118350,+0.1395938598109467,+7.5378244891481589,-7.6003229127682248,+63.038439053266841",1.0,1.1,1
LIC101_MV,C01_MV,0.8631548756688774,0.4869,2,1,0,0.8070779833141064,"+1.7418313744737368,-0.7704793641334849,+0.0854004924177993,-0.0297012194179320,-0.356334205230657",1.0,1.1,1
LIC101_MV,C03_MV,0.8556410750887884,0.9365,1,0,0,1.3236545783182911,"+0.8976027331342656,+0.0873167674614689,+5.009265559539392",1.0,1.1,1
LIC101_MV,FI252_F,0.9056263235506752,-0.9189,0,1,0,0.3395527159814468,"+0.1627638174987224,+0.0549565151857091,+2.870147248819809",1.0,1.1,1
LIC101_MV,FIC101_MV,0.8627280646349065,0.9156,2,1,0,0.7795040369065145,"+1.7522632877771098,-0.7800614957296352,+0.0842077005614576,-0.0302141846053541,-0.344008500469481",1.0,1.1,1
LIC101_MV,FIC101_PV,0.8135567482458058,0.9701,0,1,1,0.1616293676477553,"+0.0183239997572823,+0.0165775879432016,-0.179140252595599",1.0,1.1,1
LIC101_MV,FIC103_MV,0.8569255114727539,0.9894,1,0,0,1.3008367571109076,"+0.8971379612953101,+0.0877274265594470,+5.031540926987498",1.0,1.1,1
LIC101_MV,LIC101_PV,0.966109004536896,0.8684,2,1,0,0.0525611061900325,"-0.1133585363030318,+0.0664747477317293,-0.5185735017502543,+0.5185913932444557,+62.812485881273715",1.0,1.1,1
LIC101_MV,PIC101_MV,0.856404830415669,0.541,1,0,0,1.3210829427108954,"+0.8973431314916747,+0.0875472361771663,+5.021656405987181",1.0,1.1,1
LIC101_MV,QI302_Q,0.8381198420338702,0.9853,2,1,0,0.1558974396668389,"+0.9582525493034511,-0.0321010052100472,+0.0105900250385858,-0.0081078610885339,-0.046434536104752",1.0,1.1,1
LIC101_MV,TIC104_MV,0.8015319184992337,0.9803,2,1,0,17.644623487696272,"+1.3948256475590388,-0.4257279653441813,-0.2156092643892759,+0.0995502007977327,+5.892384647585806",1.0,1.1,1
LIC102_MV,C01_MV,0.892487940260087,0.47,2,1,0,0.7687578869680419,"+1.7311996998454402,-0.7786359031958422,+0.0377313190474727,+0.0716097056009100,+0.277856524649715",1.0,1.1,1
LIC102_MV,C03_MV,0.903665028322854,0.9523,2,0,0,0.6438971288497634,"+1.6257582671693924,-0.6877989583782499,+0.0620347688159961,+3.545719680617172",1.0,1.1,1
LIC102_MV,C05_MV,0.8249395127044017,0.9836,0,1,0,11.200407653349576,"+1.1262151848108379,+1.0046343289498172,+6.305359035111260",1.0,1.1,1
LIC102_MV,C06_MV,0.7422899325773582,0.9779,2,1,0,1.541371764634763,"+1.7396976959294794,-0.9008819955140499,+0.1718581170792059,+0.1957804057877856,+1.163451884319302",1.0,1.1,1
LIC102_MV,FI252_F,0.8876263653921151,-0.9243,2,1,0,0.2432147919739544,"+1.4927407627151585,-0.7164031463063796,+0.0391966067998796,+0.0183258479660000,+1.104007650663369",1.0,1.1,1
LIC102_MV,FI307_F,0.9125490714940692,0.9822,0,1,0,0.0327741730098872,"+0.0046434115276963,+0.0033154115133059,-0.058405438359073",1.0,1.1,1
LIC102_MV,FI310_F,0.7925821770580397,-0.9243,2,1,0,0.2033769751525628,"+1.7113027553276643,-0.9143948581623085,+0.0274279013555127,+0.0400918659628287,+1.138993023521516",1.0,1.1,1
LIC102_MV,FIC101_MV,0.8917067271723474,0.9282,2,1,0,0.6505653650848359,"+1.7403672617269321,-0.7869089678671970,+0.0383794851536357,+0.0688733312296636,+0.273206789152971",1.0,1.1,1
LIC102_MV,FIC101_PV,0.8966052694915683,0.9757,2,1,0,0.0468761190991927,"+0.8404265229487652,-0.0311185453270350,+0.0075653395016777,+0.0004991442135757,+0.025204616599950",1.0,1.1,1
LIC102_MV,FIC101_SV,0.8257211655954526,0.9871,2,0,0,0.0841124703430513,"+1.6280174952421911,-0.7346034127386393,+0.0045389393961792,+0.013506797760874",1.0,1.1,1
LIC102_MV,FIC102_PV,0.8899271005672481,0.952,0,1,0,0.8474306845043456,"+0.1331353841332676,+0.1239677765902106,+2.339115731114878",1.0,1.1,1
LIC102_MV,FIC102_SV,0.8987228025144984,0.9869,0,1,0,0.6470897627652559,"+0.1423038525341770,+0.1151700128161576,+2.331056967518747",1.0,1.1,1
LIC102_MV,FIC103_MV,0.906069363284756,0.9889,2,0,0,0.6255420474100021,"+1.6190922313547804,-0.6836702517130875,+0.0646251114183692,+3.689744375167780",1.0,1.1,1
LIC102_MV,FIC103_PV,0.898721645054023,0.9835,0,1,0,0.1215115504360964,"+0.0266869131480851,+0.0215913017689130,+0.437115837428974",1.0,1.1,1
LIC102_MV,FIC103_SV,0.8987182307528182,0.9889,0,1,0,0.1215680527166209,"+0.0266849425901335,+0.0215929292426250,+0.437119972516950",1.0,1.1,1
LIC102_MV,FIC201_MV,0.7427078949440211,0.9889,2,1,0,1.519315997916421,"+1.7397554190167790,-0.9009131187885359,+0.1659415348623071,+0.2015616862274405,+1.164593002195280",1.0,1.1,1
LIC102_MV,FIC201_PV,0.8103097702475578,0.95,2,1,0,0.212765456875076,"+1.7132414002874994,-0.9202410800911833,+0.0285837033672176,+0.0365164001650508,+0.306610873654573",1.0,1.1,1
LIC102_MV,FIC201_SV,0.8104082482722608,0.9572,2,1,0,0.2097260551480179,"+1.7125487541550213,-0.9196874543635015,+0.0286472969913727,+0.0364982140446156,+0.306785766154088",1.0,1.1,1
LIC102_MV,LIC101_MV,0.8280477083623576,0.8633,2,0,0,1.049832607974069,"+1.6572300997613993,-0.8220147314232900,+0.1906264006985930,+1.639080596863546",1.0,1.1,1
LIC102_MV,LIC201_MV,0.7424662058355265,-0.1118,2,1,0,1.525234495900422,"+1.7400281243563156,-0.9012271809014346,+0.1671221212729928,+0.2004939380926420,+1.164507594849912",1.0,1.1,1
LIC102_MV,PIC101_MV,0.9049214164071974,0.9231,2,0,0,0.6536791436955028,"+1.6212832435482878,-0.6847452665959683,+0.0634866273323307,+3.626371134766485",1.0,1.1,1
LIC102_MV,QI102_Q,0.7939322168876217,0.9705,1,1,1,0.0735157065628943,"+0.3433090786363701,+0.0098108133271665,+0.0107942790018148,-0.152476763520760",1.0,1.1,1
LIC102_MV,QI102_Qs,0.9276979393720192,0.9623,0,1,0,0.0867973927153625,"+0.0189099952761514,+0.0124626192746836,-0.231025970705833",1.0,1.1,1
LIC102_MV,QI105_Q,0.8005395220341625,-0.7378,0,1,1,1.716530357148499,"+0.1648310567788286,+0.1711875130514190,+4.239302823205039",1.0,1.1,1
LIC102_MV,QI105_Qs,0.8102419430019274,0.9685,0,1,0,1.8192647270029925,"+0.1953184299740940,+0.1404262096444457,+4.247832727853815",1.0,1.1,1
LIC102_MV,QI302_Q,0.9438497789475142,0.9767,2,1,0,0.07140638274838,"+0.9076766505122582,-0.2387192151208191,+0.0025766030429419,+0.0107404087541391,-0.105723372278268",1.0,1.1,1
LIC102_MV,QI302_Qs,0.9273580321805592,0.9835,0,1,0,0.1101629074313705,"+0.0240983454723070,+0.0159701229116524,-0.315959786462232",1.0,1.1,1
LIC102_MV,QIC101_MV,0.8248423335885406,-0.8491,0,1,0,11.224262067979232,"+1.1234393664775002,+1.0077974451556899,+6.296216044518027",1.0,1.1,1
LIC102_MV,QIC102_PV,0.7937597276346468,0.9779,1,1,1,0.0735033179587345,"+0.3427165533977187,+0.0098456853478272,+0.0107859595876941,-0.152765441822130",1.0,1.1,1
LIC102_MV,QIC102_SV,0.7936655268303899,0.9623,1,1,1,0.0734838600761399,"+0.3422502396378048,+0.0098469803968438,+0.0107989330730650,-0.152867698779017",1.0,1.1,1
LIC102_MV,QIC105_PV,0.8005246916871583,-0.7296,0,1,1,1.7167915211976346,"+0.1646495920023701,+0.1713309166154181,+4.240049839043932",1.0,1.1,1
LIC102_MV,QIC105_SV,0.8005216483241756,0.9685,0,1,1,1.7168848336930187,"+0.1646506088502914,+0.1713184280749249,+4.240299904548408",1.0,1.1,1
LIC102_MV,TI101_T,0.8745585120989767,0.9031,0,1,0,5.756116570929513,"+0.8771925028858718,+0.6900204494499720,+63.023356105856386",1.0,1.1,1
LIC102_MV,TIC103_PV,0.8780331150526615,0.9707,0,1,0,16.147569702453556,"+1.3670265579029293,+1.0355824251733194,+110.040633114566333",1.0,1.1,1
LIC102_MV,TIC104_MV,0.8355971972892907,0.9845,2,0,0,14.01199486114363,"+1.2795968773919173,-0.3711005973868465,-0.4248010390581340,+14.537703836146947",1.0,1.1,1
LIC102_MV,TIC104_PV,0.8556869784957063,-0.9739,0,1,0,12.91699462447488,"+1.0148793499672015,+0.7627143688742288,+99.880322695917342",1.0,1.1,1
LIC201_MV,C05_MV,0.7107733963719052,0.9614,0,1,0,14.846398092285709,"+0.5330475162227916,+0.3384742745077072,+2.681622731646387",1.0,1.1,1
LIC201_MV,FI310_F,0.8278447949991214,-0.8904,0,1,0,0.6725635195476248,"+0.1237563374634717,+0.0192070825078529,+4.695505504381188",1.0,1.1,1
LIC201_MV,FIC101_PV,0.7170638522169432,0.9454,0,1,1,0.2430285981977564,"+0.0082460163582931,+0.0087946238694973,+0.073089800310154",1.0,1.1,1
LIC201_MV,FIC101_SV,0.7106126694284123,0.9563,0,1,0,0.2971565328026285,"+0.0104992290523524,+0.0069349021918446,+0.053449947904397",1.0,1.1,1
LIC201_MV,FIC102_PV,0.7441307800363849,0.8962,0,1,0,1.0034515276057627,"+0.0667496092900908,+0.0384372165471543,+1.900332080223453",1.0,1.1,1
LIC201_MV,FIC201_MV,0.9985188749176822,0.9655,2,0,0,0.061326444985032,"+0.0186115077082419,-0.0037839253732878,+0.9851518772933776,+0.001267391465831",1.0,1.1,1
LIC201_MV,FIC201_PV,0.8719240958033481,1.0,2,1,0,0.0578320864441826,"+1.1464058457904798,-0.1515075428860919,+0.1222945832854460,-0.1216442700816806,+0.004741423805134",1.0,1.1,1
LIC201_MV,FIC201_SV,0.8717471707224432,0.9907,2,1,0,0.056478747813389,"+1.1451025584892971,-0.1502529212756857,+0.1224707142474240,-0.1218118015238658,+0.004669440936397",1.0,1.1,1
LIC201_MV,FIC404_PV,0.7079899504166542,0.9177,1,1,1,0.5887895893036568,"+0.6099076228193272,+0.1618672475638061,-0.1345518290486543,+1.368891120851510",1.0,1.1,1
LIC201_MV,FIC404_SV,0.7079913973611721,0.9361,1,1,1,0.5889137227127622,"+0.6098454195353094,+0.1618839286983935,-0.1345646997662803,+1.369135856089830",1.0,1.1,1
LIC201_MV,LIC101_MV,0.746117069239576,0.9361,2,0,0,1.8431767998829305,"+1.7294003974231100,-0.8193468089193023,+0.0424666743296165,+0.722290715345520",1.0,1.1,1
LIC201_MV,QI302_Q,0.7215407683708501,0.9673,0,1,0,0.1932739939213629,"+0.0095877096702796,+0.0066480473652142,-0.376937162427400",1.0,1.1,1
LIC201_MV,QIC101_MV,0.7110096575484564,-0.7726,0,1,0,14.857846652106224,"+0.5285085717639983,+0.3432582509053831,+2.667523094393256",1.0,1.1,1
LIC201_PV,C06_MV,0.9302499018499164,0.9158,2,1,0,0.3420757211838247,"+0.6661503662678209,+0.3341867360177370,+1.2602810697141207,+0.7573694756353855,-100.899298807824337",1.0,1.1,1
LIC201_PV,FIC201_MV,0.932212830477684,0.0237,2,1,0,0.3726392703021539,"+0.6671646904586935,+0.3332594147544806,+1.1855561519894153,+0.8331194920729186,-100.954871686531689",1.0,1.1,1
LIC201_PV,FIC201_PV,0.8882620028315709,0.0391,2,0,0,0.0974099954582096,"+1.2687771447904526,-0.2691909910344510,+0.1624348716562636,-8.119042733447921",1.0,1.1,1
LIC201_PV,FIC201_SV,0.8889233109224769,0.0208,2,0,0,0.0962471035606504,"+1.2677355495314517,-0.2681382481411257,+0.1626409604302711,-8.129431072810605",1.0,1.1,1
LIC201_PV,LIC201_MV,0.932284957739726,0.0208,2,1,0,0.3482604073332276,"+0.6711474868945423,+0.3292640050716266,+1.2091706579284229,+0.8036591480279343,-100.661953188286702",1.0,1.1,1
LIC251_MV,ALARM_TOTAL,0.780991537016756,1.0,2,1,1,46.64188057473656,"+1.8950438546419137,-0.8952560445691624,-0.0268300246078720,-0.0337203343263213,+3.304311164623511",1.0,1.1,1
LIC251_MV,FIC251_MV,0.9972892715099634,0.9999,2,0,0,0.1228129913985892,"+0.0181104543962256,-0.0031285477288699,+0.9853761522050445,-0.011077515091199",1.0,1.1,1
LIC251_MV,FIC251_PV,0.9841583377823838,1.0,2,1,0,0.1322774751894738,"+0.5824740023535264,-0.0414242479873594,+0.0806245512161432,-0.0406544715548886,+0.065301709264554",1.0,1.1,1
LIC251_MV,FIC251_SV,0.9841675740183976,0.9995,2,1,0,0.1320746390313996,"+0.5833172547324478,-0.0412762647193212,+0.0806581602649397,-0.0407746508176910,+0.065166934653147",1.0,1.1,1
LIC301_MV,FIC304_MV,0.9963405291778108,0.9999,2,1,0,0.0516710888901272,"-0.0388565837170606,-0.0010773728240503,+0.9886746739213730,+0.0517984075687544,-0.038163471806525",1.0,1.1,1
LIC301_MV,LIC301_PV,0.8451752936397356,0.6017,0,1,0,0.2372492848099867,"+0.6516528552273715,-0.6633851855955402,+50.831136511911545",1.0,1.1,1
LIC401_MV,FIC404_MV,0.9989995762117172,1.0,1,1,0,0.0558612793785869,"-0.5345188245219887,+0.9904904622785118,+0.5440787055758420,-0.003070915577433",1.0,1.1,1
LIC401_PV,FIC404_MV,0.8738639631699318,0.0885,2,1,0,0.9198867430710512,"+0.3398484756866988,+0.6612458994996318,+1.1198024422605528,+1.4021916899316587,-126.173499047255433",1.0,1.1,1
LIC401_PV,LIC401_MV,0.8767144052172193,0.0782,2,1,0,0.9006109850626001,"+0.3353885742033187,+0.6656673421380160,+1.1336868552256181,+1.3954745757083977,-126.529414523082365",1.0,1.1,1
LIC402_MV,FIC403_MV,0.9951691380857752,0.999,2,0,0,0.0084594738053767,"+0.0059095250097485,-0.0013247531938168,+0.9970039780610145,-0.115334639382753",1.0,1.1,1
LIC402_PV,FIC402_PV,0.7805614991783489,0.0716,2,1,0,0.0605112879361543,"+0.5965188543011173,+0.4038353498107619,+0.0599682436920978,+0.0611861400002413,-6.058972358038292",1.0,1.1,1
LIC402_PV,FIC402_SV,0.7809086653622356,0.0566,2,1,0,0.0592107755866896,"+0.5955508655009052,+0.4048084824043391,+0.0599911247791651,+0.0612206711684682,-6.061863188120702",1.0,1.1,1
LIC402_PV,LIC402B_PV,0.9927338256619864,0.0736,1,1,0,0.2606620098133661,"+0.0004317447211347,+0.9998605041383237,-0.0002490765785314,-0.002119937828084",1.0,1.1,1
LIC402_SV,FIC402_MV,0.7952512058154769,0.0816,2,1,0,0.9563682744062733,"+0.6029032727640702,+0.3980855675255073,+1.2046854413321082,+0.9440850122314817,-107.502187634512537",1.0,1.1,1
LIC402_SV,FIC402_PV,0.7846888639265293,0.0718,2,1,0,0.0608292462097613,"+0.5975729341303866,+0.4026879241846710,+0.0598937158482518,+0.0611173359725214,-6.051421212731422",1.0,1.1,1
LIC402_SV,FIC402_SV,0.785007355251273,0.0567,2,1,0,0.0595324671307756,"+0.5966146808232300,+0.4036512403773990,+0.0599167398610018,+0.0611509223415575,-6.054271623679060",1.0,1.1,1
LIC402_SV,LIC402_PV,0.99066043057766,0.0568,2,1,0,0.260643621706345,"+0.0648343769076614,-0.0003398274994336,+0.9991552926178786,-0.0640536871408263,+0.020347608052797",1.0,1.1,1
LIC402_SV,LIC402B_PV,0.9929458043011374,0.0737,2,0,0,0.139427291758614,"+0.0008002505594467,-0.0001949014275495,+0.9991204030289726,+0.013917239669083",1.0,1.1,1
LIC402B_MV,FIC402_MV,0.996560837736105,0.9429,2,1,0,0.1733361415620138,"-0.0146037431354178,-0.0028006905595327,+0.9903824103011674,+0.0269301882558732,+0.006966387102298",1.0,1.1,1
LIC402B_MV,FIC402_PV,0.9822188050748034,1.0,2,1,0,0.0284703226967029,"-0.0093343545668355,-0.0248298045359098,+0.0519420811303501,+0.0066626702099998,+0.099852009577717",1.0,1.1,1
LIC402B_MV,FIC402_SV,0.9821528192450836,0.9997,2,1,0,0.0285952663945082,"-0.0084169407387265,-0.0244949914381175,+0.0519745687449069,+0.0065616032514521,+0.099582232134620",1.0,1.1,1
LIC402B_MV,LIC402_PV,0.8034742947453,0.918,1,1,0,0.730482171377188,"-0.1915439295398176,+0.7318987172156902,-0.7329523989826622,+59.646537687288557",1.0,1.1,1
LIC402B_MV,LIC402_SV,0.8027270436510018,0.0736,1,1,0,0.7822507772032165,"-0.1919570414215714,+0.7323092526980352,-0.7333251772357370,+59.664455846638553",1.0,1.1,1
LIC402B_MV,LIC402B_PV,0.8034718297179566,0.0737,1,1,0,0.7306255629608839,"-0.1912857793264342,+0.7317661840984988,-0.7328112811767908,+59.633099331927006",1.0,1.1,1
LIC402B_MV,QI404_Q,0.7043456812539266,0.9272,2,0,2,61.30806732827723,"+1.2030496700606947,-0.2262137405794205,-0.3468961684202477,+35.745283294270294",1.0,1.1,1
LIC402B_MV,QI404_Qs,0.7026879174810521,-0.7854,2,0,1,70.3039925375192,"+1.1971752078059876,-0.2194273015381331,-0.3296612036572033,+34.105595230272918",1.0,1.1,1
